"empleado_id","mes_snapshot","activo","nombre","genero","edad","fecha_nacimiento","fecha_ingreso","antiguedad_meses","fecha_salida","motivo_salida","area","subarea","puesto","nivel_jerarquico","categoria_collar","manager_id","manager_nombre","span_of_control","es_posicion_critica","meses_hasta_jubilacion","años_en_puesto_actual","rating_performance","es_top_performer","unidades_producidas","tasa_scrap_porcentaje","eficiencia_vs_target","dias_perdidos_scrap","salario_base_mensual","horas_extra","costo_horas_extra","bonus_anual","ultimo_aumento_porcentaje","meses_desde_ultimo_aumento","horas_trabajadas","dias_ausente","dias_licencia_medica","incidentes_seguridad_count","turno_trabajo","duracion_turno_horas","horas_training_mes","horas_training_acumulado_año","ultimo_training_fecha","dias_time_to_fill","fuente_reclutamiento","apellido","nombre_completo"
1203,"2024-04-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",16,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,381,"1.2",3,False,"965","3.42","93.66","1.0","1546080.00","15.0","198179.35",NULL,"8.90",1,"167.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-05-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",17,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,380,"1.3",3,False,"980","3.42","92.76","1.0","1546080.00","15.0","198179.35",NULL,"8.90",2,"153.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-06-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",18,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,379,"1.4",3,False,"967","3.42","92.49","1.0","1546080.00","15.0","198179.35",NULL,"8.90",3,"167.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-07-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",19,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,378,"1.4",3,False,"948","3.42","92.71","1.0","1546080.00","15.0","198179.35",NULL,"8.90",4,"161.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-08-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",20,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,377,"1.5",3,False,"962","3.42","93.82","1.0","1546080.00","15.0","198179.35",NULL,"8.90",5,"154.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-09-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",21,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,376,"1.6",3,False,"960","3.42","91.83","1.0","1546080.00","15.0","198179.35",NULL,"8.90",6,"156.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-10-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",22,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,375,"1.7",3,False,"1010","3.42","91.20","1.0","1546080.00","15.0","198179.35",NULL,"8.90",7,"167.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-11-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",23,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,374,"1.8",3,False,"945","3.42","93.10","1.0","1546080.00","15.0","198179.35",NULL,"8.90",8,"159.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2024-12-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",24,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,373,"1.9",3,False,"970","3.42","91.24","1.0","1546080.00","15.0","198179.35",NULL,"8.90",9,"154.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2025-01-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",25,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,372,"1.9",3,False,"970","3.42","92.98","1.0","1546080.00","15.0","198179.35",NULL,"8.90",10,"153.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2025-02-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",26,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,371,"2.0",3,False,"985","3.42","93.74","1.0","1546080.00","15.0","198179.35",NULL,"8.90",11,"158.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2025-03-01",True,"Rafael Roberto","M",33,"1991-06-15","2022-12-31",27,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,370,"2.1",3,False,"965","3.42","93.66","1.0","1546080.00","15.0","198179.35",NULL,"8.90",12,"167.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2025-04-01",True,"Rafael Roberto","M",34,"1991-06-15","2022-12-31",28,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,369,"2.2",3,False,"980","3.42","92.76","1.0","1546080.00","15.0","198179.35",NULL,"8.90",13,"153.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1203,"2025-05-01",True,"Rafael Roberto","M",34,"1991-06-15","2022-12-31",29,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1288","Ramiro Pablo Villalba",0,False,368,"2.3",3,False,"967","3.42","92.49","1.0","1546080.00","15.0","198179.35",NULL,"8.90",14,"167.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Silva","Rafael Roberto Silva"
1204,"2024-01-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",24,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,228,"2.0",4,False,"1004","1.28","89.40","0.0","1362283.56","8.2","94740.63",NULL,"0.00",1,"142.0","3.0",0,0,"Tarde","8.0",3,3,NULL,"42.00","Portal empleo","Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-02-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",25,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,227,"2.0",4,False,"1018","1.28","89.40","0.0","1362283.56","8.9","103332.30",NULL,"0.00",2,"152.0","1.0",0,0,"Tarde","8.0",3,6,NULL,"42.00","Portal empleo","Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-03-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",25,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,226,"2.1",3,False,"953","1.93","100.62","0.0","1465287.00","10.3","128878.65",NULL,"8.90",0,"157.0","2.0",0,0,"Tarde","8.0",2,5,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-04-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",27,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,223,"2.2",2,False,"1059","1.95","105.69","0.0","1411916.64","7.6","91453.69",NULL,"8.90",2,"142.0","2.0",0,0,"Tarde","8.0",2,7,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-05-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",28,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,223,"2.3",2,False,"1074","2.04","103.54","0.0","1428859.62","11.2","136391.15",NULL,"8.90",3,"152.0","2.0",4,0,"Tarde","8.0",0,7,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-06-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",29,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,222,"2.4",3,False,"974","1.50","111.07","0.0","1578411.00","11.8","158199.83",NULL,"7.70",0,"170.0","0.0",0,0,"Tarde","8.0",0,7,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-07-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",30,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,220,"2.5",3,False,"1033","0.92","114.62","0.0","1463358.03","9.6","119729.29",NULL,"7.70",1,"188.0","0.0",0,0,"Tarde","8.0",0,7,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-08-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",31,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,220,"2.6",3,False,"1057","1.57","101.87","0.0","1480918.32","9.2","116117.46",NULL,"7.70",2,"160.0","2.0",0,0,"Tarde","8.0",2,9,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-09-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",32,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,219,"2.7",4,False,"1075","1.34","99.56","0.0","1498689.33","8.0","102183.36",NULL,"0.00",0,"167.0","2.0",0,0,"Tarde","8.0",0,9,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-10-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",33,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,217,"2.8",4,False,"959","1.43","97.14","0.0","1516673.61","10.6","137534.72",NULL,"0.00",1,"178.0","0.0",0,0,"Tarde","8.0",0,9,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-11-01",True,"Gonzalo Alejandro","M",46,"1978-06-15","2021-12-31",34,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,217,"2.8",3,False,"897","1.64","97.32","0.0","1534873.68","13.6","177905.81","1267757.10","0.00",2,"166.0","1.0",0,0,"Tarde","8.0",0,9,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2024-12-01",True,"Gonzalo Alejandro","M",47,"1978-06-15","2021-12-31",35,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,216,"2.9",2,False,"1015","0.96","103.97","0.0","1553292.18","13.7","181099.75",NULL,"0.00",0,"157.0","0.0",0,0,"Tarde","8.0",3,12,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2025-01-01",True,"Gonzalo Alejandro","M",47,"1978-06-15","2021-12-31",36,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,214,"3.0",3,False,"883","1.48","110.33","0.0","1571931.69","9.9","132899.68",NULL,"0.00",1,"152.0","1.0",0,0,"Tarde","8.0",0,0,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2025-02-01",True,"Gonzalo Alejandro","M",47,"1978-06-15","2021-12-31",37,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,214,"3.1",3,False,"1021","1.72","87.27","0.0","1590794.85","9.0","122021.20",NULL,"0.00",2,"164.0","1.0",0,0,"Tarde","8.0",2,2,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2025-03-01",True,"Gonzalo Alejandro","M",47,"1978-06-15","2021-12-31",38,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,213,"3.2",4,False,"859","1.24","95.11","0.0","1744578.00","7.8","115974.79",NULL,"10.50",0,"175.0","0.0",0,0,"Tarde","8.0",1,3,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2025-04-01",True,"Gonzalo Alejandro","M",47,"1978-06-15","2021-12-31",39,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,211,"3.2",3,False,"1015","1.53","103.18","0.0","1629203.01","15.8","219942.41",NULL,"10.50",1,"158.0","2.0",0,0,"Tarde","8.0",1,4,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1204,"2025-05-01",True,"Gonzalo Alejandro","M",47,"1978-06-15","2021-12-31",40,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1289","Cristian Alberto Rivera-Correa",0,False,211,"3.3",3,False,"1001","1.52","95.25","0.0","1648753.44","12.6","176491.56",NULL,"10.50",2,"177.0","0.0",0,0,"Tarde","8.0",1,5,NULL,NULL,NULL,"Rodríguez","Gonzalo Alejandro Rodríguez"
1205,"2024-01-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",143,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,396,"11.9",4,False,"1044","2.79","94.92","0.0","1356860.58","11.5","133219.04",NULL,"0.00",1,"167.0","2.0",0,0,"Noche","9.0",0,0,NULL,"42.00","Feria empleo","Miranda","Claudio Miranda"
1205,"2024-02-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",144,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,395,"11.9",4,False,"1018","2.79","94.92","0.0","1356860.58","11.2","129518.51",NULL,"0.00",2,"136.0","3.0",0,0,"Noche","9.0",0,0,NULL,"42.00","Feria empleo","Miranda","Claudio Miranda"
1205,"2024-03-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",145,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,394,"12.1",1,False,"1064","3.29","101.34","1.0","1412439.00","9.2","110748.06",NULL,"5.30",0,"154.0","2.0",0,0,"Noche","9.0",56,112,NULL,NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-04-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",147,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,392,"12.2",3,False,"927","3.31","91.40","1.0","1406296.05","6.3","75508.51",NULL,"5.30",2,"171.0","1.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-05-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",148,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,391,"12.3",4,False,"890","2.42","87.80","1.0","1423171.62","8.0","97034.43",NULL,"5.30",3,"158.0","2.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-06-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",149,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,390,"12.4",4,False,"911","2.60","98.27","1.0","1542000.00","8.9","116964.20",NULL,"9.20",0,"150.0","3.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-07-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",150,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,389,"12.5",3,False,"953","2.57","87.84","1.0","1457532.66","11.2","139128.12",NULL,"9.20",1,"163.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-08-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",151,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,388,"12.6",3,False,"999","2.57","86.09","1.0","1457532.66","11.2","139128.12",NULL,"9.20",2,"183.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-09-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",152,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,387,"12.7",3,False,"935","2.57","87.89","1.0","1457532.66","11.2","139128.12",NULL,"9.20",3,"175.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-10-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",153,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,386,"12.8",3,False,"959","2.57","86.13","1.0","1457532.66","11.2","139128.12",NULL,"9.20",4,"170.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-11-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",154,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,385,"12.8",3,False,"992","2.57","88.25","1.0","1457532.66","11.2","139128.12",NULL,"9.20",5,"170.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2024-12-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",155,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,384,"12.9",3,False,"917","2.57","88.28","1.0","1457532.66","11.2","139128.12",NULL,"9.20",6,"168.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2025-01-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",156,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,383,"13.0",3,False,"954","2.57","88.41","1.0","1457532.66","11.2","139128.12",NULL,"9.20",7,"183.0","0.0",0,0,"Noche","9.0",0,0,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2025-02-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",157,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,382,"13.1",3,False,"968","2.57","87.57","1.0","1457532.66","11.2","139128.12",NULL,"9.20",8,"169.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2025-03-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",158,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,381,"13.2",3,False,"956","2.57","87.31","1.0","1457532.66","11.2","139128.12",NULL,"9.20",9,"183.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2025-04-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",159,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,380,"13.3",3,False,"937","2.57","87.52","1.0","1457532.66","11.2","139128.12",NULL,"9.20",10,"177.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1205,"2025-05-01",True,"Claudio","M",32,"1992-06-15","2012-01-01",160,NULL,NULL,"Ensamble","Línea C","Soldador",1,"Blue","1290","Alfredo Marcelo Suárez",0,False,379,"13.3",3,False,"951","2.57","88.57","1.0","1457532.66","11.2","139128.12",NULL,"9.20",11,"170.0","0.0",0,0,"Noche","9.0",0,112,"2024-03-18",NULL,NULL,"Miranda","Claudio Miranda"
1206,"2024-01-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",72,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,204,"6.0",4,False,"1066","2.70","98.74","1.0","1345154.79","8.2","93549.40",NULL,"0.00",1,"155.0","3.0",0,0,"Noche","9.0",0,0,NULL,"41.00","Portal empleo","Lombardi","Liliana Alejandra Lombardi"
1206,"2024-02-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",73,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,203,"6.0",4,False,"1098","2.70","98.74","1.0","1345154.79","8.8","100886.61",NULL,"0.00",2,"144.0","2.0",0,0,"Noche","9.0",0,0,NULL,"41.00","Portal empleo","Lombardi","Liliana Alejandra Lombardi"
1206,"2024-03-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",73,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,202,"6.1",3,False,"915","3.38","105.98","1.0","1422063.00","9.5","115381.02",NULL,"7.00",0,"160.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-04-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",75,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,199,"6.2",4,False,"911","2.67","99.02","1.0","1394163.78","11.0","130227.57",NULL,"7.00",2,"136.0","3.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-05-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",76,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,199,"6.3",3,False,"868","3.13","89.02","1.0","1410893.76","15.0","179888.95",NULL,"7.00",3,"148.0","3.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-06-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",77,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,198,"6.4",3,False,"910","3.14","106.35","1.0","1536078.00","14.9","194802.62",NULL,"8.00",0,"165.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-07-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",78,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,196,"6.5",3,False,"1066","3.30","113.53","1.0","1444958.37","15.2","187187.79",NULL,"8.00",1,"167.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-08-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",79,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,196,"6.6",2,False,"1026","3.53","103.74","1.0","1462297.89","10.3","128615.75",NULL,"8.00",2,"144.0","4.0",0,0,"Noche","9.0",64,64,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-09-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",80,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,195,"6.7",5,True,"933","1.99","105.34","0.0","1479845.46","12.1","152104.57",NULL,"0.00",0,"149.0","3.0",0,0,"Noche","9.0",0,64,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-10-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",81,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,193,"6.8",3,False,"891","2.97","112.01","1.0","1497603.60","12.7","162353.84",NULL,"0.00",1,"160.0","2.0",0,0,"Noche","9.0",0,64,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-11-01",True,"Liliana Alejandra","F",48,"1976-06-15","2017-12-31",82,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,193,"6.8",2,False,"1015","2.13","107.12","0.0","1515574.83","13.4","172568.86","1713779.37","0.00",2,"171.0","1.0",0,0,"Noche","9.0",0,64,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2024-12-01",True,"Liliana Alejandra","F",49,"1976-06-15","2017-12-31",83,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,192,"6.9",5,True,"1010","2.21","87.93","0.0","1533761.73","12.2","159999.24",NULL,"0.00",0,"170.0","1.0",0,1,"Noche","9.0",0,64,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2025-01-01",True,"Liliana Alejandra","F",49,"1976-06-15","2017-12-31",84,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,190,"7.0",3,False,"1023","2.15","108.90","0.0","1552166.88","11.4","151336.27",NULL,"0.00",1,"172.0","0.0",0,0,"Noche","9.0",0,0,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2025-02-01",True,"Liliana Alejandra","F",49,"1976-06-15","2017-12-31",85,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,190,"7.1",4,False,"951","2.66","103.68","1.0","1570792.89","14.1","188495.15",NULL,"0.00",2,"167.0","1.0",0,0,"Noche","9.0",0,0,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2025-03-01",True,"Liliana Alejandra","F",49,"1976-06-15","2017-12-31",86,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,189,"7.2",4,False,"1005","2.48","97.35","1.0","1705191.00","8.2","119750.91",NULL,"11.00",0,"168.0","0.0",0,0,"Noche","9.0",0,0,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
1206,"2025-04-01",True,"Liliana Alejandra","F",49,"1976-06-15","2017-12-31",87,NULL,NULL,"Ensamble","Línea C","Soldador Certificado",1,"Blue","1291","Omar Martínez",0,False,187,"7.2",4,False,"981","2.35","101.98","1.0","1608718.11","14.5","198530.44",NULL,"11.00",1,"153.0","1.0",0,0,"Noche","9.0",0,0,"2024-08-13",NULL,NULL,"Lombardi","Liliana Alejandra Lombardi"
